,config_id,LoadCase,Moment,C10Nucleus,C01Nucleus,C10Annulus,K1Annulus,K2Annulus,Kappa,K1Circ,K2Circ,K1Rad,K2Rad,FiberAngle,FiberAngleCirc,FiberAngleRad,y_ROM,y_IDP
1601,41,2,0.0,0.7304595754598389,0.4456096617157867,0.48147942764289237,0.24220673067736426,0.4697984479949941,0.8605167219427332,0.532091886681715,0.5638900524553649,0.7923450437573499,0.403522796454594,0.7963043650921822,0.39966012490670333,0.463514089712491,0.08824401259919784,0.485151431372338
1603,43,2,0.0,0.39500556905696665,0.3926478050554534,0.39261316199813334,0.5887528978540595,0.6680192388051037,0.2991019593459242,0.1258815460558665,0.51761334709801,0.8760263245961349,0.7299416583027499,0.4357962358629933,0.56270237670751,0.6048228710945449,0.09019800755242974,0.5108722231619282
1604,44,2,0.0,0.24909792098320727,0.60732837513222,0.39109556819406666,0.17633903387277142,0.640744350623837,0.28721334132402,0.9947561076781,0.3452266106681265,0.19589425645811698,0.30583114791586846,0.5944946716183578,0.72173971386599,0.19108507299747599,0.09045217842045729,0.5108086111598151
1606,46,2,0.0,0.3530050916736283,0.8498485667563511,0.3274441375801359,0.19352766370633334,0.15490716219245185,0.7284758966099424,0.4756480809678,0.581335944949485,0.933669899369315,0.9748984550193549,0.40231299356921113,0.6111512260741033,0.9804549468816249,0.11595947437890594,0.4849905535101615
1608,48,2,0.0,0.46482145357943333,0.8293779703196245,0.9447399435319922,0.38717881917859526,0.46434684341016447,0.904085151495603,0.24845651572570948,0.0473385214114545,0.29145204110818446,0.310586306602768,0.8586977497219289,0.284306594708558,0.85741380420601,0.05871785953801054,0.4890796195236567
1609,49,2,0.0,0.41753343620475564,0.76962290721556,0.9349707759527563,0.009318259345810499,0.02126868869782962,0.9319221158348393,0.2619509354419255,0.6132843838326549,0.0841784980112375,0.298737196871334,0.4160698917276467,0.6964804968432434,0.96809608503103,0.06146183507129595,0.4881083641444601
1610,50,2,0.0,0.8759362728495945,0.8058985809197045,0.8914686149146127,0.6137755589583905,0.5383351836106927,0.9247915344006606,0.164918434228551,0.46598631379486,0.15721736875791248,0.1174938371025035,0.31802240522152003,0.6168019243655367,0.26012966908286295,0.058986270645280815,0.4859749782572557
1612,52,2,0.0,0.41127296357873333,0.30858120456795557,0.537720227394764,0.1681798827315238,0.8556027980485926,0.7482901706367454,0.87525369350497,0.2143521486030745,0.764912841947455,0.2181445672478645,0.12062856991446667,0.7630052523947133,0.90317162768145,0.09212473457177972,0.48569021811384944
1613,53,2,0.0,0.8332095850926333,0.2794577564298644,0.12951987869136666,0.44923518734583573,0.03340722749551851,0.28384632802049664,0.60191791562291,0.3033047162887785,0.522283134168435,0.274590939964653,0.48843173310723553,0.5772370985448634,0.40776198181459794,0.11713957070089406,0.5138385454878786
1614,54,2,0.0,0.7425494875021833,0.4087192378090845,0.8109140812922282,0.27492537219842383,0.7468504125110667,0.14894818562184817,0.35473467440586853,0.67560400855702,0.3207432694535395,0.497856310510741,0.602150759364071,0.84457220886114,0.099111972878735,0.052551817734585136,0.5124560288073032
1617,57,2,0.0,0.4312716807045611,0.033534774036482244,0.3440070236182897,0.6987179424962284,0.5441986931630015,0.6019746502095363,0.68881312063163,0.16082864636905148,0.2307393799008505,0.35962398517567146,0.4598968951201666,0.5287092713187701,0.14223564898875699,0.10698999526556298,0.5044518785681508
1618,58,2,0.0,0.7940052707267279,0.3765250948846756,0.13555414069795382,0.4125003228970286,0.5938105086262296,0.3494650734915697,0.49102762062621946,0.11622895128599049,0.9565994490851,0.0098869008116635,0.40972472548434,0.46997868766976003,0.55691474112111,0.1342080757784627,0.5041124928419172
1619,59,2,0.0,0.5544117775280556,0.27134515041104446,0.1511879954482359,0.6709094940697763,0.8086580626666889,0.19850936155323423,0.5608125995703199,0.789711909258205,0.0701186278615925,0.9382848461934499,0.5392062310657022,0.59080360462541,0.9443717441065499,0.07022225587023515,0.5335337831977177
1620,60,2,0.0,0.1880975761758239,0.5516211808503845,0.9082763330668744,0.31677837916890234,0.45156150201842443,0.9151894089427303,0.0831689682566075,0.9457127830990699,0.264518450718938,0.90848183296264,0.9534792561736934,0.38071090614074005,0.1995776220287745,0.06444648374044892,0.49050691257088297
1621,61,2,0.0,0.7513086483311,0.7589168108389955,0.4957531832112949,0.8073884622441834,0.9304736007236741,0.8524083663118333,0.7869067881646149,0.687502751861655,0.43340879375076147,0.5735487442727,0.32981546025682223,0.9268837944829633,0.056504322815072,0.08638749259566648,0.48412937691326186
1622,62,2,0.0,0.9531405823229612,0.21630049790926667,0.6646451971291537,0.47375131559256906,0.38562911300942965,0.8223757126146182,0.93197946516443,0.647492842224255,0.8994553072543949,0.890057320246935,0.6964738752955044,0.07348242603716834,0.69746275803546,0.07057152966491216,0.4861749542513871
1623,63,2,0.0,0.2796686477543872,0.1938125024180378,0.06905485248158127,0.9592167289646379,0.4441301160646149,0.9485600536419,0.63517411690659,0.908307439708015,0.138578863707361,0.16629337186532747,0.8894092750675622,0.158023296026544,0.303320082396717,0.1537453459188746,0.4861116713497784
1625,65,2,0.0,0.8610191424746334,0.6413416903432266,0.37008555688785894,0.8434495542291593,0.8515944682557779,0.245638779800513,0.18189412021214998,0.149095231234044,0.06362666123613349,0.052202058655408994,0.7411881919889244,0.266058740831563,0.47300191326473545,0.047950569012349994,0.5313116524031914
1626,66,2,0.0,0.8258949202704444,0.4835232755709689,0.42039411086902817,0.6381835871714643,0.3197963692604734,0.9762713710371635,0.679054363359385,0.168784175592575,0.390300887245447,0.7809978222550951,0.7674911548756155,0.9140361783840067,0.5032244496157099,0.09307956137481783,0.48282707017166693
1627,67,2,0.0,0.61816826309405,0.9629489820704912,0.6961604106616051,0.22741867717026665,0.7853633043977705,0.3700022329119909,0.05181057800964199,0.38520441225385493,0.23474515606549648,0.10737120247016649,0.4391546737305889,0.17904224681117967,0.5931066976694499,0.06776306060306568,0.5030405901141836
1628,68,2,0.0,0.882816280684089,0.02258724253732891,0.6486022533709307,0.06576849108681382,0.05838292545403184,0.16105125351724062,0.1557191549786705,0.44637066858973345,0.030606673612713,0.5190364507351549,0.8186281888890179,0.6910482418941033,0.97214982093572,0.04873135144365811,0.5167430330796251
1631,71,2,0.0,0.5119355171043223,0.7447117305382912,0.10718143585156666,0.03296543595298169,0.39816949647423333,0.05512144047902788,0.665305905172945,0.7452151410962949,0.616541431691215,0.65328043354302,0.8641792211423156,0.41594470014796336,0.769967287675335,0.08544493945548244,0.5243278268345363
1632,72,2,0.0,0.5895433077775944,0.5586565236459756,0.08806488256765,0.8209264209339523,0.8837620801649629,0.8789223284029212,0.2829079378535625,0.988096938074095,0.3800658919535015,0.6918986131342999,0.6442778047720378,0.29739761386117636,0.7845855874374099,0.13698508506365298,0.5042339445867503
1633,73,2,0.0,0.983217675453611,0.36165884437356227,0.5118586516053384,0.760524103897,0.14655355639498224,0.8916057629435302,0.1430806701446205,0.820719179017295,0.69347842711486,0.2392706990028615,0.37165884230022,0.8490968101346568,0.147428190868478,0.08273475196910839,0.48347305285811415
1634,74,2,0.0,0.15293436999245721,0.34907622873214894,0.7170100295979692,0.5130216932518571,0.6792489137375852,0.012479833477521516,0.7337529431554549,0.1044747840909345,0.18440356633763347,0.51012849466902,0.6916009740674445,0.7333301538928767,0.26913296829671196,0.043379388541410276,0.5258951471387837
1635,75,2,0.0,0.7767126474545835,0.1301176959635,0.6404848713280666,0.08660481067342618,0.9110284180643482,0.32683696609740603,0.064096818192939,0.404879488429465,0.5613220475724949,0.41456936644349496,0.13300215001458446,0.4879952582410167,0.9471920961570749,0.07677971341587865,0.4853286865127778
1636,76,2,0.0,0.08351821832414613,0.060649104483066686,0.35968036168445383,0.6430924355058404,0.8181757958959037,0.2123921392360094,0.6390845499709249,0.89635053131889,0.78261292838826,0.13591747753866248,0.22391489222747998,0.8859077947397567,0.721661282032445,0.12053251446607757,0.506029232909127
1637,77,2,0.0,0.7548161599798723,0.6863730514736689,0.05013736921424972,0.3983683630657,0.690971530615563,0.3660840018936606,0.8688601909356399,0.755013919510405,0.011438855136429,0.8232457852951599,0.47036608345983777,0.168788149372002,0.40596618963667297,0.14824394260396784,0.5090342084759475
1639,79,2,0.0,0.44997052744700006,0.5451764367654155,0.05562335523300435,0.09991441492836431,0.12190061683785038,0.5568632402553303,0.34444449580108244,0.8684894537240601,0.6829731349174201,0.088377287573981,0.26319189226933337,0.23512025648702303,0.3903457110776519,0.20559353185780269,0.4758183052002654
1642,82,2,0.0,0.4436722334779611,0.38964368685684225,0.6734809291224307,0.7862305593629808,0.4908822318551792,0.6175520206760575,0.5657036850839899,0.860372318058715,0.659597787393025,0.09947574246192549,0.45161093003983555,0.4345756647411367,0.52362353257996,0.07265378117802945,0.5034284983029025
1643,83,2,0.0,0.05438123012008112,0.46047178473460004,0.6307465225270975,0.46418167971825,0.7944401745377185,0.702187618953503,0.92747979985376,0.803873115304935,0.16196772813369698,0.66133565661983,0.5233817998464333,0.19719801404951734,0.8534498071001199,0.08145854221891378,0.5041578585849313
1645,85,2,0.0,0.5963880382494945,0.24448899563796672,0.16277777869453333,0.2782089009817119,0.37196574500865703,0.022688249304971816,0.6560077044018999,0.14546828327442898,0.8581327038424049,0.83279014615117,0.08362756731513331,0.7823964818575101,0.5620023424551649,0.13190084519486325,0.4837288253800956
1646,87,2,0.0,0.12963977925159778,0.10273718316659113,0.682052196567782,0.3144531108586238,0.8360146278087408,0.8236861679539302,0.823937916339925,0.4156222225134355,0.7381088630766399,0.037712084934143,0.7494049296383022,0.6773738940295567,0.36028533534812646,0.08058355704108405,0.5019211845409176
1647,88,2,0.0,0.5179991229482833,0.8421678978455867,0.24753825808471278,0.13649971669970473,0.17499326213183997,0.4076083872601909,0.2234517201575295,0.032168622469941996,0.9931165094083599,0.42408131967999896,0.7180088061842712,0.9422185250302867,0.2813626878346545,0.09928197193088675,0.5102731625463778
1648,90,2,0.0,0.5774514244641723,0.7050283563554156,0.6010757989658307,0.9340416647173904,0.1332868386791978,0.9636850270392302,0.61377379231,0.0953307377297545,0.59331291830882,0.362949614540471,0.7340301960999756,0.09359979780557467,0.518696025977175,0.07857440591034055,0.4855492406762191
1649,91,2,0.0,0.526723546628889,0.8628452285326866,0.031734775984253595,0.17699352274227617,0.6069174654771111,0.04385596488228787,0.43410112380238247,0.844046165164035,0.8775144503271249,0.5897218463106999,0.19993285752113113,0.25488063403203165,0.33958262376434445,0.2189321200046354,0.4752866627942893
1650,92,2,0.0,0.7100801846930112,0.6742180992099934,0.3641656736935692,0.5579161134984,0.19639109569415036,0.04680283100262394,0.39030393337425345,0.9286233519741249,0.7143960834653699,0.507046459567555,0.8463417475672111,0.22900854373133134,0.222361890890202,0.05216967467509297,0.5276928030929138
1652,94,2,0.0,0.2698638942939122,0.04766274186586,0.8178052296759615,0.3687171963325619,0.02780590239943037,0.17322543825038908,0.271863308021009,0.919174244224125,0.37200906079636,0.7325212195252399,0.8711917910937711,0.7060647720850267,0.8996636346703499,0.03757339804843405,0.5218738083000007
1654,96,2,0.0,0.302875662525995,0.9450361083680533,0.46729979779200254,0.8859860871882379,0.8672790385770592,0.6101223129887212,0.465892865082419,0.6337384503621399,0.3932075976657275,0.6804216504223,0.2025698666663178,0.4136477985414367,0.6503345566198,0.09580875626063838,0.4868275444595617
1656,98,2,0.0,0.8511155916220555,0.9921316092571467,0.7587969428747308,0.252966234380281,0.2863837214515778,0.7792121357215727,0.21359011820510798,0.7969080351579649,0.613505900107205,0.2542425560522425,0.5599095078995977,0.46446468364241,0.17065922193164598,0.06500207242605487,0.48586151323620685
1657,99,2,0.0,0.9058907702471223,0.14357365729558,0.709493930933977,0.6562548259306167,0.07776303072176742,0.7441295615747242,0.3234004028700105,0.500354423807485,0.33086753916156497,0.150404476301398,0.5120624096613222,0.5749492164461834,0.159517348970753,0.06754630787194352,0.48776150968039517
1659,101,2,0.0,0.2105623197317906,0.8966184931265533,0.08084048751965588,0.6465145977446857,0.0017494838960133386,0.16204330542161302,0.9507127046472149,0.49922602935434146,0.1738515350766805,0.2249831911325175,0.9594202308199132,0.139264204087259,0.20104055933116047,0.06495922925987675,0.5342609411986686
1660,103,2,0.0,0.6294976388143723,0.04549420600851111,0.23901039422543333,0.40175294321101906,0.3357416868390466,0.5293885835246424,0.580199162482405,0.268153449834263,0.247980757324655,0.20864251540531098,0.17738947657453336,0.8618584442048266,0.700960738493805,0.13240260926763325,0.483512815511019
1661,104,2,0.0,0.6807531456837779,0.5017740431704534,0.5669405128806411,0.14053640792058333,0.552582757375237,0.6471306192134666,0.54071646978304,0.78393262933534,0.450834830385408,0.523251613119205,0.33366288684804446,0.9325468626691767,0.5520149154197149,0.08209799985849298,0.4856383114800531
1663,106,2,0.0,0.5376725629562666,0.8895051668322245,0.31076370261023073,0.15419123222915954,0.7450955543731852,0.865200618422412,0.0131642676758585,0.29813422582592497,0.493581397825951,0.5840500304669649,0.10977431016147554,0.4451913569568233,0.89208271871881,0.1158962452706481,0.4806179707624244
1664,107,2,0.0,0.93838112889375,0.8549060263285556,0.20517119834884873,0.04511820770616049,0.7190843516198148,0.7559157134749455,0.4840232294912535,0.949332331361065,0.46431205702518397,0.3782974049581735,0.7817989264633289,0.8780433374166468,0.54513720481009,0.1160662288060919,0.5000996470100524
1665,108,2,0.0,0.10212493011079557,0.9958454252725489,0.7625007372561948,0.971676313911938,0.9966155088838519,0.5429903862269394,0.4957848423525685,0.8260816423315449,0.087863880948738,0.9207722932852249,0.036579597212935785,0.7485734202251667,0.2346703168958095,0.07366291568616486,0.48865480234461645
1666,109,2,0.0,0.06467019731566555,0.7348495212015712,0.2869320428940846,0.9443820347690977,0.6965866812777111,0.4363286566111848,0.77761912392457,0.219438638875443,0.039096630373197494,0.819282646856245,0.7122787139862355,0.2704952998691927,0.084687883610376,0.08317065787249486,0.5223632331880838
1667,110,2,0.0,0.33527939943127394,0.07849224627902891,0.7999125804539974,0.895381483868638,0.5632763607780474,0.7165661083091606,0.7210888110618849,0.7015712520283399,0.72073424919693,0.4544529069573845,0.16498372515745557,0.9461577575651433,0.6414977084838699,0.07126913115516433,0.48934441321973293
1668,111,2,0.0,0.928949757761589,0.2471709855684334,0.8423770678504436,0.20833024951857856,0.6321186411510371,0.5911372244670848,0.760361478739945,0.510719145829895,0.31022079831712746,0.07546172959209699,0.1051576138650089,0.91847825386026,0.82040887965535,0.06244289227578865,0.4858955929189199
1669,112,2,0.0,0.28995894903823055,0.8835260126155268,0.45034266439976917,0.5323403217278048,0.7310889490477629,0.06939902669855576,0.7050478817005899,0.291893301030335,0.36846855094446146,0.929618799674885,0.01790306357396112,0.33507558453016334,0.91525973849175,0.08924313869576649,0.4860548046325763
1670,113,2,0.0,0.5625522896782555,0.6342600719615556,0.32100555784935125,0.9028511737666595,0.9763623291211555,0.7918574912924091,0.8993341028111549,0.488086684942675,0.49003757380908497,0.267545534833737,0.009878138936566888,0.8298478517984267,0.4893149564756935,0.11351940402765784,0.4811632963385452
1671,114,2,0.0,0.47181864153868897,0.97460589860736,0.4287656991174179,0.5522459838113263,0.07212105247667777,0.3806412366546969,0.4526473138890075,0.9367919893946399,0.059184317023983996,0.867479012155265,0.34557804868862885,0.7559275449266066,0.023954344961955,0.09442144109154649,0.4875194354360393
1673,116,2,0.0,0.3301983013974683,0.9131027530929356,0.5056170745240154,0.7664664721101405,0.14492959278315778,0.1398960687366215,0.29307091272522096,0.3981506149176765,0.455733331168814,0.1453334497312765,0.2339750073770556,0.9738056796283,0.76578800593292,0.08343589769974433,0.509624932055483
1674,117,2,0.0,0.17888806000188556,0.9175273084814778,0.7888146079147077,0.9861429164687094,0.7745277272000962,0.09356547548955939,0.238432170952328,0.31085354386993946,0.111256121260757,0.9774971149416048,0.5730487163449133,0.02185869157769467,0.06696521389226699,0.05637355078781703,0.517558183464148
1675,118,2,0.0,0.80638960913535,0.3382290373648733,0.37699129189405384,0.18830085897153573,0.3823637558157148,0.6653727010809394,0.36362501778069695,0.17307408998781199,0.8179139442637099,0.039673816760433994,0.9015898290806601,0.7752187831201534,0.58023953865114,0.08556031523858379,0.5056542574282283
1676,119,2,0.0,0.42878457658647223,0.5219668142903577,0.9482315451546256,0.3768319534916405,0.33852895538297406,0.6964735908618878,0.287786314003937,0.1359552882976955,0.0326877664982905,0.8587539571205249,0.9827093630033801,0.5593585373134801,0.834571818050835,0.05078539379272405,0.507564385324528
1678,121,2,0.0,0.9117786710150056,0.1775837328422667,0.23586625121193588,0.9794127281295213,0.5105684074679778,0.683397788368306,0.508959721704655,0.3196797498516285,0.8025142983363549,0.15704649394116948,0.6332071063729422,0.2904833137557747,0.826261450331375,0.09510690427778325,0.5086915766874743
1679,122,2,0.0,0.6445860434657723,0.5141127518322556,0.27383048955111794,0.12465190562918572,0.49412167252550077,0.774778006122415,0.9064781524826949,0.900843876958475,0.15376325136917998,0.48753457015834545,0.42526489984824445,0.6469384165213701,0.69053612549852,0.12050263548867839,0.4828427746420727
1680,123,2,0.0,0.80905017883015,0.47014431097228226,0.15450753100454867,0.7127231718795715,0.7679464393947704,0.44600356521087575,0.1001793917366945,0.0541602957199825,0.7523152685923349,0.1925894878819595,0.7044330407198155,0.10018597075587,0.16444468481261398,0.0985870474660873,0.5157931148372583
1681,124,2,0.0,0.8847253049546501,0.4324880535944334,0.9697334587744769,0.11539885700605479,0.5611770590334696,0.4473541743211273,0.018363971494086,0.429466385985041,0.3241493692132105,0.34631845278824747,0.2512393943020111,0.087082029557585,0.36232752761297493,0.05633773212387703,0.48682460406900846
1682,125,2,0.0,0.2655938712913189,0.5898970415078867,0.806038073106341,0.569036218296207,0.6483412551240296,0.8394090301085969,0.37916388020599145,0.7238090572872399,0.099263773830792,0.32094946225479,0.8813139899295155,0.8317423529899434,0.2297696513923985,0.06466246366677163,0.5037797282824177
1684,127,2,0.0,0.6322235822191778,0.30440812327465117,0.5565925079043205,0.838231104275431,0.09727437848072297,0.5665281487875939,0.807088527515775,0.54124324869259,0.0045668458037355,0.79754283479783,0.30395031307600223,0.5480090231954667,0.740703879640745,0.07988532448954297,0.5032485877059097
1685,128,2,0.0,0.16205006953720943,0.4026045296833778,0.35007044069663845,0.049460010718044525,0.22608426541931922,0.8000613343414636,0.07199738682537399,0.53293437286493,0.8248905879625349,0.5463053686358349,0.8342668722084533,0.21052832873624736,0.92139470866204,0.11812195221841945,0.4883430368744108
1687,1,2,0.2,0.03873823768428834,0.7242041252919666,0.8273400257097975,0.43688097285156896,0.935631258210274,0.4936511079116666,0.1974363271101925,0.9794980424699299,0.590773326029735,0.9531002602095349,0.5191370672431934,0.048406747329295334,0.6708638883749249,0.1262358261486327,0.509398313474199
1688,2,2,0.2,0.3714416025942034,0.5663145805717067,0.4092932445401615,0.5271167184126285,0.6233860700374444,0.4570556905415909,0.460740228870221,0.664750370891295,0.0217501024002585,0.292017106993126,0.3793196440417045,0.60151930343725,0.538096934488875,0.17170550149300567,0.5147465530190745
1689,3,2,0.2,0.13795863060862945,0.14617995659046,0.9872991709268846,0.7980919694060118,0.36385484777367777,0.5996972692596605,0.751641142860025,0.32666953162464196,0.6301096345555299,0.4496975514834135,0.8425600061206756,0.49642855824095666,0.42478450750881747,0.0940007052437,0.5205240497372458
1691,5,2,0.2,0.3185958534754178,0.13459496752116,0.09769260379416922,0.44178681495111666,0.0886050842630126,0.23268943177755333,0.7971687672355899,0.22834896307196048,0.57289888131279,0.599264010555815,0.6275808778020444,0.5004051991219367,0.8835358405723449,0.15867957325429,0.554587091548434
1692,6,2,0.2,0.6102300084314334,0.43004382541791336,0.19141401686565382,0.7815422974505619,0.3082245844590259,0.08837581010933544,0.9427629987291749,0.375768758197772,0.33978256276119595,0.603581133801675,0.5823144763612867,0.5122210277882601,0.214109377859532,0.14176276137471297,0.558376938071121
1693,7,2,0.2,0.2415380043227472,0.2081898231595533,0.9665249725270333,0.7483111484028666,0.12838586935391558,0.30092361233358783,0.6993971640357349,0.59798438770926,0.7581445319855549,0.534622928780775,0.30814893411963556,0.7282386964005434,0.2942299898840325,0.12016466916922001,0.4828423553285577
1694,8,2,0.2,0.15620885201290444,0.3433267736893667,0.7310357620341948,0.20756598912982382,0.8694931552208223,0.426444932809009,0.025821132575640497,0.774795411069835,0.445381357771277,0.4181066338494585,0.47754752166137776,0.71152812107648,0.31815491596502143,0.13783675262036596,0.5095806371470769
1695,9,2,0.2,0.3626989251777906,0.1915901355765956,0.8696479482996512,0.4543478056547286,0.5004722401622416,0.22966419681220332,0.121367214579391,0.6787697829495499,0.66775633454833,0.11434287232035699,0.28121861986389335,0.9049118599809,0.6351492297954899,0.12375622597349378,0.507962047879625
1699,13,2,0.2,0.9687202791474612,0.6953295395555157,0.5896742626848538,0.8085320451217095,0.7119251895352371,0.6888022621569817,0.648877985491,0.189036428838288,0.86910264465278,0.88394543885126,0.9927508553138333,0.08447365733629034,0.80240747215454,0.10879213913083649,0.5172858716178395
1700,14,2,0.2,0.3833915183285889,0.9288829928655622,0.45656227782043846,0.41698155624785,0.611132540438163,0.19074617776586666,0.033210565955760996,0.6284350378648699,0.051264629208420995,0.8060803924093499,0.5061841774714823,0.035635447683742334,0.445088889673527,0.1477207175137408,0.5235367390335752
1701,15,2,0.2,0.6732677347565167,0.4644465213241556,0.07687347584432974,0.9151563801870547,0.9406402458093186,0.03490364488011242,0.919135687092725,0.5915407036252349,0.25487870179303845,0.89484743972051,0.6187727772146022,0.8028334837463401,0.11000275701269749,0.11787002254703918,0.5843456790335725
1702,16,2,0.2,0.4800639908164444,0.6472489968280577,0.3361033113523846,0.2345117812571976,0.5775465925069482,0.7381272626278484,0.50031897905086,0.5488431458467,0.28317920653011247,0.46863451732702194,0.6122405156555734,0.12548828230513767,0.609153182677705,0.19183930547851297,0.5016293795319229
1703,17,2,0.2,0.20369016086905778,0.9574740392458377,0.7694724410424384,0.28994096852136664,0.20929704113990294,0.9963388644790756,0.765768760121055,0.56073965245897,0.533530628835785,0.96197054496928,0.8097397660048555,0.34769497555547335,0.7097590371231199,0.14160063094583972,0.47114539694393753
1706,20,2,0.2,0.11370093274736225,0.9311540623132912,0.2122964357998154,0.51591737741035,0.42919312638123186,0.6359361336426697,0.6292577859036099,0.57021039804694,0.11969631679579901,0.20247934931137698,0.4628847054772445,0.7461201122932567,0.840089495895505,0.19805189925088107,0.5240282674419754
1707,21,2,0.2,0.718417895960189,0.9807694386061044,0.6342905021099204,0.2654076528937238,0.20318802851984663,0.5507518773448363,0.09012010945328348,0.2744638271932325,0.704290393195565,0.084490701362841,0.08778114487494,0.7953578647415733,0.1829343449361065,0.15001446824796594,0.4633623787137507
1708,22,2,0.2,0.01412946493367612,0.7771559862126289,0.8505448772875281,0.9238589093198737,0.7539424366515703,0.7949984084126575,0.8359776975144099,0.3544229639295225,0.9453423820072899,0.6324257998316749,0.6739020703595043,0.30912180759800467,0.591050709141455,0.12607048473994215,0.5054023399575583
1709,23,2,0.2,0.3122047606098394,0.1626512447389289,0.30678479850891793,0.7042606516453,0.16919972602953925,0.5749771950728242,0.18859768134512,0.9709109061812949,0.9289625306683399,0.3384084982420285,0.25970895233550445,0.42549571834692335,0.29080276668739347,0.23142823188613107,0.46572671230837714
1710,24,2,0.2,0.6472963468445888,0.08778680737829112,0.7463265270049717,0.8551953614510023,0.5857071117228,0.3088022482772606,0.0415554717902155,0.83079282750406,0.293980591897832,0.986949341673265,0.1525412994292689,0.24182500366412332,0.325818800781833,0.13911725567455108,0.4701458644839711
1711,25,2,0.2,0.6934943270321501,0.9029768838124534,0.14524865353041794,0.38047450392377613,0.8910251157019852,0.9421257609696454,0.13477684147061347,0.884125471787565,0.96736284967634,0.997967468025345,0.9201716842100223,0.2157301395619397,0.42301042374293146,0.21875602869426566,0.4549540860969634
1714,28,2,0.2,0.08483745077825222,0.7628376589904268,0.6150161820076819,0.6899679606010594,0.40445863076143784,0.8954417303132061,0.307855899249511,0.96241981106391,0.12553992100905348,0.810160050227975,0.8994154357843867,0.8945684389581134,0.727155892553445,0.14499148222670918,0.5074445036823195
1715,29,2,0.2,0.5498784572809444,0.7972379296028755,0.5262594432916128,0.6045429820135024,0.8399949031864221,0.42058120929386666,0.7701371506481799,0.11032626650412099,0.65316360024862,0.18188637011544498,0.9889888323223356,0.99854079981674,0.62211630837805,0.08049298732517135,0.5280587386646814
1716,30,2,0.2,0.6889164805336,0.9475583427789578,0.4901921791819897,0.22139711289131903,0.25332619378757776,0.918241871016303,0.15065448358388148,0.334132621435484,0.5080474248924699,0.3446185244809075,0.7277578571630422,0.36789990068560335,0.5101707822266,0.1657386812385792,0.4631347323327005
1718,32,2,0.2,0.6004327236312611,0.8212978288487445,0.743472043387246,0.07478122919755237,0.2968749392602341,0.3443272865652,0.8495687914204699,0.8487019584447949,0.67459065850135,0.715781916588335,0.36136188008918446,0.004912603916430333,0.49495496558578395,0.13853422476593,0.4686882729368428
1719,33,2,0.2,0.5059412267436667,0.5825195873020578,0.9299480245427256,0.8473278061925476,0.06324591384851407,0.7669689519529576,0.71168061828642,0.2574156049611695,0.47246065361160594,0.61667160319158,0.776719479247049,0.5336417215546234,0.3109953462823295,0.10633298325565216,0.5077574780320677
1720,34,2,0.2,0.22399485666087277,0.8332867612896068,0.19359259552349745,0.02848772523992309,0.9536934199232445,0.25049552863703817,0.622976542666245,0.24727650892113098,0.2039729445630595,0.9453339006948399,0.9702876332048133,0.4053113951103967,0.9596435602252599,0.11867523309234161,0.5351757441384144
1721,35,2,0.2,0.38627891293812505,0.6108245200508022,0.5492870860382025,0.10658756984144048,0.011671348507817767,0.5317062728648182,0.98461470959239,0.6605805941741,0.55144810445856,0.7520304448447049,0.2961623343712156,0.8727310041270702,0.33703092392969297,0.1767196651153616,0.4682190340448754
1723,37,2,0.2,0.40259915040055555,0.6842756392158156,0.1805122762933769,0.25410947025240954,0.7824803266942592,0.5148655262063939,0.42554349794985447,0.365462919560049,0.84763568943966,0.0045480402968115,0.07639337245511998,0.66575521815173,0.3701066903164405,0.2859666596944568,0.449134440113362
1724,38,2,0.2,0.01786641111289834,0.7468476302647933,0.8977264650189538,0.8759163870703095,0.8047816358489999,0.3986452569411273,0.321993489844513,0.12378253105972149,0.41046190307389496,0.7611486745867949,0.9342321209002866,0.061846468930604,0.9960222540300551,0.06646151696726622,0.5424817840577844
1725,39,2,0.2,0.9586429419865834,0.3539886460434311,0.174293958818941,0.4902788392622215,0.4803174584161511,0.6450064479873151,0.881680215731245,0.81378649080593,0.9090331713322299,0.565696190126075,0.3508063635361689,0.6291656329163667,0.27524103946671147,0.23732774620147595,0.4589807148508063
1727,41,2,0.2,0.7304595754598389,0.4456096617157867,0.48147942764289237,0.24220673067736426,0.4697984479949941,0.8605167219427332,0.532091886681715,0.5638900524553649,0.7923450437573499,0.403522796454594,0.7963043650921822,0.39966012490670333,0.463514089712491,0.1670702003248565,0.46772331030651065
1729,43,2,0.2,0.39500556905696665,0.3926478050554534,0.39261316199813334,0.5887528978540595,0.6680192388051037,0.2991019593459242,0.1258815460558665,0.51761334709801,0.8760263245961349,0.7299416583027499,0.4357962358629933,0.56270237670751,0.6048228710945449,0.1622807613289127,0.5226478415267568
1730,44,2,0.2,0.24909792098320727,0.60732837513222,0.39109556819406666,0.17633903387277142,0.640744350623837,0.28721334132402,0.9947561076781,0.3452266106681265,0.19589425645811698,0.30583114791586846,0.5944946716183578,0.72173971386599,0.19108507299747599,0.1568617170525373,0.5255619325867469
1732,46,2,0.2,0.3530050916736283,0.8498485667563511,0.3274441375801359,0.19352766370633334,0.15490716219245185,0.7284758966099424,0.4756480809678,0.581335944949485,0.933669899369315,0.9748984550193549,0.40231299356921113,0.6111512260741033,0.9804549468816249,0.21779236201341565,0.4663683667009767
